Default schedule
Rate	100.00
Rate Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Alpha Trait 2 - Dev	Alpha Trait 2 - Tried	Alpha Trait 2 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.341000	4.083869	499	0.398798	6.540810	501	0.283433	0.341000	0.343828	
1000	0.357000	4.083869	514	0.435798	6.540810	486	0.273663	0.357000	0.348217	
1000	0.301000	5.338261	511	0.307241	6.540810	489	0.294479	0.301000	0.336416	
1000	0.295000	5.338261	519	0.323699	6.540810	481	0.264033	0.295000	0.328134	
1000	0.297000	5.338261	490	0.312245	6.540810	510	0.282353	0.297000	0.322946	
1000	0.276000	5.338261	533	0.303940	6.540810	467	0.244111	0.276000	0.316241	
1000	0.281000	5.338261	526	0.288973	6.540810	474	0.272152	0.281000	0.311836	
1000	0.292000	5.338261	542	0.265683	6.540810	458	0.323144	0.292000	0.309632	
1000	0.294000	5.338261	492	0.280488	6.540810	508	0.307087	0.294000	0.308069	
